poem_slug,author_name,poem_title,poem_link,line_index,line_text,correct_last_word,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,no_choices,target_pos
seamus-heaney-digging,Seamus Heaney,Digging,https://www.poetryfoundation.org/poems/47555/digging,6,"Bends low, comes up twenty years away   ",away,,,,,,,True,ADV
seamus-heaney-digging,Seamus Heaney,Digging,https://www.poetryfoundation.org/poems/47555/digging,7,Stooping in rhythm through potato drills   ,drills,bill's,pills,kills,drills,ills,mills,False,NOUN
seamus-heaney-digging,Seamus Heaney,Digging,https://www.poetryfoundation.org/poems/47555/digging,8,Where he was digging.,digging.,,,,,,,True,VERB
dylan-thomas-do-not-get-gentle-into-that-good-night,Dylan Thomas,Do Not Get Gentle Into That Good Night,https://poets.org/poem/do-not-go-gentle-good-night,0,"Do not go gentle into that good night,","night,","slight,","tight,","plight,","write,","night,","height,",False,NOUN
dylan-thomas-do-not-get-gentle-into-that-good-night,Dylan Thomas,Do Not Get Gentle Into That Good Night,https://poets.org/poem/do-not-go-gentle-good-night,1,Old age should burn and rave at close of day;,day;,pray;,spray;,stray;,ray;,day;,hey;,False,NOUN
dylan-thomas-do-not-get-gentle-into-that-good-night,Dylan Thomas,Do Not Get Gentle Into That Good Night,https://poets.org/poem/do-not-go-gentle-good-night,2,"Rage, rage against the dying of the light.",light.,tight.,bite.,flight.,cite.,knight.,light.,False,NOUN
dylan-thomas-do-not-get-gentle-into-that-good-night,Dylan Thomas,Do Not Get Gentle Into That Good Night,https://poets.org/poem/do-not-go-gentle-good-night,3,"Though wise men at their end know dark is right,","right,","right,","white,",,,,,False,ADJ
dylan-thomas-do-not-get-gentle-into-that-good-night,Dylan Thomas,Do Not Get Gentle Into That Good Night,https://poets.org/poem/do-not-go-gentle-good-night,4,Because their words had forked no lightning they,they,they,may,,,,,False,OTHER
dylan-thomas-do-not-get-gentle-into-that-good-night,Dylan Thomas,Do Not Get Gentle Into That Good Night,https://poets.org/poem/do-not-go-gentle-good-night,5,Do not go gentle into that good night.,night.,night.,flight.,sight.,cite.,slight.,plight.,False,NOUN
dylan-thomas-do-not-get-gentle-into-that-good-night,Dylan Thomas,Do Not Get Gentle Into That Good Night,https://poets.org/poem/do-not-go-gentle-good-night,6,"Good men, the last wave by, crying how bright",bright,white,bright,,,,,False,ADJ
dylan-thomas-do-not-get-gentle-into-that-good-night,Dylan Thomas,Do Not Get Gentle Into That Good Night,https://poets.org/poem/do-not-go-gentle-good-night,7,"Their frail deeds might have danced in a green bay,","bay,","shea,","ole,","mae,","bay,","stray,","pay,",False,NOUN
dylan-thomas-do-not-get-gentle-into-that-good-night,Dylan Thomas,Do Not Get Gentle Into That Good Night,https://poets.org/poem/do-not-go-gentle-good-night,8,"Rage, rage against the dying of the light.",light.,spite.,fight.,rite.,flight.,light.,sight.,False,NOUN
rupi-kaur-milk-and-honey,Rupi Kaur,milk and honey,https://www.rupikaur.com/,0,the world gives you,you,two,who,through,you,,,False,OTHER
rupi-kaur-milk-and-honey,Rupi Kaur,milk and honey,https://www.rupikaur.com/,1,so much pain,pain,pain,plain,sane,chain,brain,drain,False,NOUN
rupi-kaur-milk-and-honey,Rupi Kaur,milk and honey,https://www.rupikaur.com/,2,and here you are,are,,,,,,,True,VERB
rupi-kaur-milk-and-honey,Rupi Kaur,milk and honey,https://www.rupikaur.com/,3,making gold out of it,it,,,,,,,True,OTHER
rupi-kaur-milk-and-honey,Rupi Kaur,milk and honey,https://www.rupikaur.com/,4,there is nothing purer than that,that,,,,,,,True,OTHER
sappho-i-asked-myself,Sappho,[I asked myself],https://www.poetryfoundation.org/poets/sappho,0,I asked myself,myself,myself,himself,yourself,itself,,,False,OTHER
sappho-i-asked-myself,Sappho,[I asked myself],https://www.poetryfoundation.org/poets/sappho,1,"What, Sappho, can",can,than,can,,,,,False,OTHER
sappho-i-asked-myself,Sappho,[I asked myself],https://www.poetryfoundation.org/poets/sappho,2,you give one who,who,who,through,two,,,,False,OTHER
sappho-i-asked-myself,Sappho,[I asked myself],https://www.poetryfoundation.org/poets/sappho,3,"has everything,","everything,","everything,","anything,",,,,,False,NOUN
sappho-i-asked-myself,Sappho,[I asked myself],https://www.poetryfoundation.org/poets/sappho,4,like Aphrodite?,Aphrodite?,,,,,,,True,NOUN
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,0,"They fuck you up, your mum and dad.   ",dad.,glad.,clad.,sad.,dad.,pad.,lad.,False,NOUN
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,1,"    They may not mean to, but they do.   ",do.,do.,grew.,,,,,False,VERB
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,2,They fill you with the faults they had,had,,,,,,,True,VERB
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,3,"    And add some extra, just for you.",you.,through.,you.,two.,,,,False,OTHER
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,4,But they were fucked up in their turn,turn,learn,stern,turn,kern,earn,bern,False,NOUN
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,5,"    By fools in old-style hats and coats,   ","coats,","notes,","coats,","votes,","boats,","oats,",,False,NOUN
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,6,Who half the time were soppy-stern,soppy-stern,,,,,,,True,ADJ
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,7,    And half at one another’s throats.,throats.,boats.,notes.,oats.,votes.,throats.,,False,NOUN
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,8,Man hands on misery to man.,man.,ann.,gran.,dan.,pan.,plan.,man.,False,NOUN
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,9,    It deepens like a coastal shelf.,shelf.,shelf.,self.,,,,,False,NOUN
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,10,"Get out as early as you can,","can,","than,","can,",,,,,False,OTHER
philip-larkin-this-be-the-verse,Philip Larkin,This Be the Verse,https://www.poetryfoundation.org/poems/48419/this-be-the-verse,11,    And don’t have any kids yourself.,yourself.,myself.,itself.,yourself.,himself.,,,False,OTHER
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,0,these hips are big hips,hips,trips,lips,strips,ships,hips,tips,False,NOUN
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,1,they need space to,to,who,two,to,through,you,,False,OTHER
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,2,move around in.,in.,,,,,,,True,OTHER
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,3,they don't fit into little,little,,,,,,,True,ADJ
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,4,petty places. these hips,hips,ship's,hips,strips,grips,tips,trips,False,NOUN
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,5,are free hips.,hips.,strips.,grips.,hips.,trips.,lips.,tips.,False,NOUN
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,6,they don't like to be held back.,back.,,,,,,,True,ADV
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,7,"these hips have never been enslaved,   ","enslaved,","enslaved,","behaved,",,,,,False,VERB
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,8,they go where they want to go,go,slow,go,know,,,,False,VERB
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,9,they do what they want to do.,do.,grew.,do.,,,,,False,VERB
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,10,these hips are mighty hips.,hips.,trips.,grips.,strips.,slips.,hips.,lips.,False,NOUN
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,11,these hips are magic hips.,hips.,tips.,hips.,grips.,strips.,ship's.,ships.,False,NOUN
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,12,i have known them,them,,,,,,,True,OTHER
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,13,to put a spell on a man and,and,,,,,,,True,OTHER
lucille-clifton-homage-to-my-hips,Lucille Clifton,homage to my hips,https://www.poetryfoundation.org/poems/49487/homage-to-my-hips,14,spin him like a top!,top!,,,,,,,True,ADJ
li-young-lee-persimmons,Li-Young Lee,Persimmons,https://www.poetryfoundation.org/poems/43011/persimmons,0,In sixth grade Mrs. Walker,Walker,,,,,,,True,NOUN
li-young-lee-persimmons,Li-Young Lee,Persimmons,https://www.poetryfoundation.org/poems/43011/persimmons,1,slapped the back of my head,head,dread,read,head,thread,lead,spread,False,NOUN
li-young-lee-persimmons,Li-Young Lee,Persimmons,https://www.poetryfoundation.org/poems/43011/persimmons,2,and made me stand in the corner,corner,,,,,,,True,NOUN
li-young-lee-persimmons,Li-Young Lee,Persimmons,https://www.poetryfoundation.org/poems/43011/persimmons,3,for not knowing the difference,difference,,,,,,,True,NOUN
li-young-lee-persimmons,Li-Young Lee,Persimmons,https://www.poetryfoundation.org/poems/43011/persimmons,4,between persimmon and precision.,precision.,decision.,precision.,provision.,division.,collision.,revision.,False,NOUN
li-young-lee-persimmons,Li-Young Lee,Persimmons,https://www.poetryfoundation.org/poems/43011/persimmons,5,How to choose,choose,choose,lose,,,,,False,VERB
li-young-lee-persimmons,Li-Young Lee,Persimmons,https://www.poetryfoundation.org/poems/43011/persimmons,6,persimmons. This is precision.,precision.,revision.,decision.,collision.,division.,provision.,precision.,False,NOUN
wh-auden-in-memory-of-w-b-yeats,W.H. Auden,In Memory of W. B. Yeats,https://poets.org/poem/memory-w-b-yeats,0,You were silly like us; your gift survived it all:,all:,,,,,,,True,OTHER
wh-auden-in-memory-of-w-b-yeats,W.H. Auden,In Memory of W. B. Yeats,https://poets.org/poem/memory-w-b-yeats,1,"The parish of rich women, physical decay,","decay,","repay,","cafe,","dismay,","decay,","delay,","devey,",False,NOUN
wh-auden-in-memory-of-w-b-yeats,W.H. Auden,In Memory of W. B. Yeats,https://poets.org/poem/memory-w-b-yeats,2,Yourself. Mad Ireland hurt you into poetry.,poetry.,,,,,,,True,NOUN
wh-auden-in-memory-of-w-b-yeats,W.H. Auden,In Memory of W. B. Yeats,https://poets.org/poem/memory-w-b-yeats,3,"Now Ireland has her madness and her weather still,","still,",,,,,,,True,ADV
wh-auden-in-memory-of-w-b-yeats,W.H. Auden,In Memory of W. B. Yeats,https://poets.org/poem/memory-w-b-yeats,4,For poetry makes nothing happen: it survives,survives,,,,,,,True,VERB
wh-auden-in-memory-of-w-b-yeats,W.H. Auden,In Memory of W. B. Yeats,https://poets.org/poem/memory-w-b-yeats,5,In the valley of its making where executives,executives,,,,,,,True,NOUN
wh-auden-in-memory-of-w-b-yeats,W.H. Auden,In Memory of W. B. Yeats,https://poets.org/poem/memory-w-b-yeats,6,"Would never want to tamper, flows on south",south,,,,,,,True,NOUN
wh-auden-in-memory-of-w-b-yeats,W.H. Auden,In Memory of W. B. Yeats,https://poets.org/poem/memory-w-b-yeats,7,"From ranches of isolation and the busy griefs,","griefs,",,,,,,,True,NOUN
wh-auden-in-memory-of-w-b-yeats,W.H. Auden,In Memory of W. B. Yeats,https://poets.org/poem/memory-w-b-yeats,8,"Raw towns that we believe and die in; it survives,","survives,",,,,,,,True,VERB
wh-auden-in-memory-of-w-b-yeats,W.H. Auden,In Memory of W. B. Yeats,https://poets.org/poem/memory-w-b-yeats,9,"A way of happening, a mouth.",mouth.,,,,,,,True,NOUN
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,0,Sundays too my father got up early,early,early,curly,,,,,False,ADV
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,1,"and put his clothes on in the blueblack cold,","cold,","gold,","cold,","bold,","told,","hold,","fold,",False,NOUN
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,2,then with cracked hands that ached,ached,baked,ached,,,,,False,VERB
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,3,from labor in the weekday weather made,made,made,weighed,,,,,False,VERB
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,4,banked fires blaze. No one ever thanked him.,him.,,,,,,,True,OTHER
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,5,"I’d wake and hear the cold splintering, breaking.",breaking.,,,,,,,True,NOUN
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,6,"When the rooms were warm, he’d call,","call,","ball,","crawl,","call,","rall,","paul,","stall,",False,NOUN
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,7,"and slowly I would rise and dress,","dress,",,,,,,,True,VERB
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,8,"fearing the chronic angers of that house,","house,","house,","mouse,",,,,,False,NOUN
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,9,"Speaking indifferently to him,","him,",,,,,,,True,OTHER
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,10,who had driven out the cold,cold,mold,cold,gold,hold,fold,bold,False,NOUN
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,11,and polished my good shoes as well.,well.,,,,,,,True,ADV
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,12,"What did I know, what did I know",know,slow,know,,,,,False,VERB
robert-hayden-those-winter-sundays,Robert Hayden,Those Winter Sundays,https://www.poetryfoundation.org/poems/46461/those-winter-sundays,13,of love’s austere and lonely offices?,offices?,,,,,,,True,NOUN
ted-hughes-the-thought-fox,Ted Hughes,The Thought-Fox,https://www.poetryfoundation.org/poems/52775/the-thought-fox,0,"Across clearings, an eye,","eye,","cry,","eye,","die,","thigh,","spy,","sky,",False,NOUN
ted-hughes-the-thought-fox,Ted Hughes,The Thought-Fox,https://www.poetryfoundation.org/poems/52775/the-thought-fox,1,"A widening deepening greenness,","greenness,",,,,,,,True,NOUN
ted-hughes-the-thought-fox,Ted Hughes,The Thought-Fox,https://www.poetryfoundation.org/poems/52775/the-thought-fox,2,"Brilliantly, concentratedly,","concentratedly,",,,,,,,True,ADV
ted-hughes-the-thought-fox,Ted Hughes,The Thought-Fox,https://www.poetryfoundation.org/poems/52775/the-thought-fox,3,Coming about its own business,business,,,,,,,True,NOUN
ted-hughes-the-thought-fox,Ted Hughes,The Thought-Fox,https://www.poetryfoundation.org/poems/52775/the-thought-fox,4,"Till, with a sudden sharp hot stink of fox",fox,knox,rocks,fox,blocks,locks,cox,False,NOUN
ted-hughes-the-thought-fox,Ted Hughes,The Thought-Fox,https://www.poetryfoundation.org/poems/52775/the-thought-fox,5,It enters the dark hole of the head.,head.,fed.,head.,read.,lead.,tread.,spread.,False,NOUN
ted-hughes-the-thought-fox,Ted Hughes,The Thought-Fox,https://www.poetryfoundation.org/poems/52775/the-thought-fox,6,"The window is starless still; the clock ticks,","ticks,","ticks,","nick's,","sticks,","tricks,","fix,","bricks,",False,NOUN
ted-hughes-the-thought-fox,Ted Hughes,The Thought-Fox,https://www.poetryfoundation.org/poems/52775/the-thought-fox,7,The page is printed.,printed.,printed.,hinted.,,,,,False,VERB
